#1
double K(937,2)
7.143191835884531 698.1499930185173
7.2 698.1499930185782
7.224808164115469 698.149993018523
7.303191835884531 698.1499930185165
7.36 698.1499930185752
7.384808164115468 698.1499930185221
7.4631918358845315 698.149993018516
7.52 698.1499930185724
7.5448081641154685 698.1499930185213
7.623191835884532 698.1499930185154
7.679999999999999 698.1499930185701
7.704808164115469 698.1499930185206
7.783191835884531 698.1499930185149
7.84 698.1499930185679
7.864808164115469 698.1499930185199
7.943191835884531 698.1499930185145
8.0 698.1499930185661
