#1
double K(937,3)
2.823191835884531 748.1500074814747 0.05470637061496808
2.88 748.1500074813982 0.061318965177509226
2.9048081641154693 748.1500074814716 0.06439466138675586
2.98319183588453 748.1500074814821 0.07489580118185411
3.04 748.1500074814245 0.08326538727549473
3.0648081641154694 748.1500074814786 0.08712310235867635
3.1431918358845308 748.1500074814854 0.10012941002035491
3.2 748.1500074814363 0.11031352858868856
3.2248081641154687 748.1500074814815 0.11495402279700558
3.303191835884531 748.1500074814867 0.13035350686131475
3.36 748.1500074814375 0.1421499319295534
3.3848081641154693 748.1500074814812 0.14745019752119848
3.4631918358845306 748.1500074814851 0.1647046139184016
3.52 748.1500074814218 0.1775806287261867
3.5324040820577345 748.1500074814525 0.18042194103561407
3.5715959179422656 748.1500074814605 0.1894469581075828
3.6 748.1500074812933 0.19601617247617548
3.606202041028868 748.1500074813742 0.1974519916692686
3.6257979589711327 748.1500074813968 0.20198885298580457
3.64 748.1500074809777 0.20527495566812717
3.646202041028868 748.1500074813385 0.20670889713802149
3.6657979589711327 748.1500074813601 0.21123281745581207
3.68 748.1500074807528 0.21450285270290223
3.6831010205144334 748.1500074810427 0.21521566728133684
3.6928989794855664 748.150007481119 0.21746464552608205
3.7 748.1500074795479 0.2190912379854887
3.7031010205144335 748.150007480894 0.219800616632644
3.7128989794855674 748.1500074809666 0.22203785108893223
3.72 748.1500074786159 0.22365509048796084
3.7215505102572166 748.1500074797301 0.2240077185959868
3.7264494897427833 748.1500074800128 0.225120659789608
3.73 748.1500074738328 0.22592606529969872
3.731550510257217 748.1500074791132 0.22627746276048535
3.736449489742784 748.1500074793782 0.2273864056227646
3.74 748.1500074699344 0.22818880909156208
3.7407752551286086 748.1500074743882 0.2283638655821361
3.743224744871392 748.1500074754833 0.2289166164939096
3.745 748.1500074503001 0.2293168774138133
3.745775255128609 748.1500074717599 0.2294915802052883
3.748224744871392 748.1500074727488 0.2300431999372044
3.75 748.150007433299 0.23044262810695143
3.750775255128608 748.1500074659493 0.2306169638296368
3.753224744871392 748.1500074653078 0.23116741018124587
3.755 748.1500073741782 0.23156597505711
3.755775255128608 748.150007442378 0.2317397932454631
3.758224744871392 748.1500073651322 0.23228940112307703
3.76 747.9704403965867 0.2326861907969016
3.7607752551286087 747.8190141585278 0.2328584707757325
3.763224744871392 747.3576112820824 0.23339765187264316
3.765000000000001 747.0266566415478 0.23378360702406928
3.765775255128609 746.883197495102 0.23395090601842408
3.768224744871392 746.4334334071639 0.23447460266572492
3.770000000000001 746.1107683445987 0.23484957088345965
3.770775255128609 745.9708807007246 0.23501213250723363
3.773224744871392 745.5322551597594 0.23552109750056044
3.775 745.2175256374861 0.2358856087351988
3.775775255128609 745.0810579447405 0.23604366041362224
3.778224744871392 744.6531005026856 0.23653859680030587
3.78 744.3459734781662 0.23689314623610425
3.7807752551286087 744.2127831031684 0.2370469005401996
3.783224744871392 743.7950509092595 0.2375284656994479
3.785 743.4952127698385 0.23787351658649808
3.785775255128609 743.365165345726 0.23802317243820656
3.788224744871392 742.9572411158899 0.23849198176734757
3.79 742.6643962538404 0.23882796798190392
3.790775255128609 742.5373650796057 0.23897371174396456
3.793224744871392 742.1388552410898 0.23943034199380447
3.795 741.8527247528679 0.23975767035641649
3.795775255128608 741.72859024337 0.23989967681953492
3.798224744871392 741.3391232384182 0.24034466911685448
3.8 741.0594437352363 0.24066372149440227
3.800775255128608 740.9380929177731 0.24080215477273847
3.803224744871392 740.557317651063 0.24123601736338596
3.805 740.2838401700316 0.24154715257799836
3.805775255128608 740.1651662230178 0.24168216692269057
3.8082247448713913 739.7927506390179 0.2421053776647573
3.81 739.5252396449303 0.242408933229875
3.810775255128608 739.4091414748277 0.24254067376917007
3.813224744871391 739.0447712526742 0.24295368240226808
3.815 738.7830037221382 0.2432499761037484
3.815775255128608 738.6693855749422 0.24337857951731096
3.818224744871392 738.3127629298353 0.24378180973095936
3.82 738.0565275096178 0.24407114106905323
3.820775255128608 737.9452986137958 0.2441967362031556
3.823224744871392 737.5961411948966 0.24459058752464025
3.825 737.345237427914 0.24487323903086688
3.8257752551286086 737.2363116657655 0.24499594746039885
3.828224744871392 736.894351541811 0.24538079698016663
3.83 736.648589154393 0.24565703542153228
3.830775255128609 736.5418847592822 0.24577697196410409
3.833224744871392 736.2068674837944 0.24615317591473343
3.835 735.966065728641 0.24642325339635415
3.835775255128608 735.861505005859 0.24654052658317985
3.838224744871392 735.533188754872 0.2469084217861942
3.84 735.2971758047897 0.24717257676216897
3.840775255128608 735.1946848737628 0.2472872892699044
3.843224744871392 734.8728396495569 0.24764719446314107
3.845 734.641452037401 0.24790565266445025
3.845775255128608 734.5409605934824 0.24801790171170887
3.8482247448713913 734.225367488534 0.2483701187685822
3.85 733.9984495892976 0.24862309405584673
3.850775255128608 733.8998906834381 0.24873297176771647
3.853224744871391 733.590341199295 0.249077786818509
3.855 733.3677447507484 0.24932548196661417
3.855775255128608 733.2710545853697 0.24943307571014883
3.858224744871392 732.967350001817 0.2497707601743952
3.86 732.7489336602973 0.25001336759525056
3.860775255128608 732.6540514002114 0.25011876028859853
3.863224744871392 732.3560021902941 0.2504495718266861
3.865 732.1416311187545 0.25068727423574294
3.8657752551286086 732.0484987155796 0.2507905446333014
3.868224744871392 731.7559240028168 0.251114728024576
3.87 731.5454694883699 0.2513476990561509
3.870775255128609 731.454031517595 0.25144892201189006
3.873224744871392 731.1667585716923 0.2517667099658157
3.875 730.9600976702238 0.25199511474175723
3.875775255128608 730.87030117964 0.2520943614526439
3.878224744871392 730.588164947641 0.2524059753589081
3.88 730.385180153278 0.252629971014691
3.880775255128608 730.2969745220508 0.2527273092459472
3.883224744871392 730.0198171919834 0.2530329598688197
3.885 729.8203961294232 0.2532526960407496
3.885775255128608 729.7337329367789 0.25334819033451395
3.888224744871392 729.4614035312799 0.2536480784562465
3.89 729.2654386690598 0.2538636977330971
3.890775255128608 729.1802715719372 0.2539574096019008
3.8932247448713913 728.9126255693427 0.25425172661949136
3.895 728.7200139525057 0.25446336496157645
3.895775255128608 728.6362985714192 0.25455535306791366
3.898224744871392 728.3731975522359 0.25484428154714567
3.9 728.1838405528224 0.2550520686755432
3.900775255128608 728.1015343652476 0.25514238899869096
3.903224744871392 727.8428456820602 0.25542610318898645
3.905 727.656648766012 0.2556301629473748
3.9057752551286087 727.5757110068679 0.25571886893851087
3.908224744871392 727.3213074757491 0.25599753525180774
3.91 727.1381799850302 0.25619798594314525
3.910775255128609 727.0585715535128 0.2562851286697152
3.913224744871392 726.8083311654841 0.2565589061262782
3.915 726.628186114196 0.256755860826354
3.915775255128609 726.5498694866553 0.256841489106549
3.918224744871392 726.3036751375323 0.2571105297503617
3.92 726.1264290210543 0.2573040966000561
3.920775255128608 726.0493681693422 0.25738825712818886
3.923224744871392 725.8071074066736 0.2576527064143315
3.925 725.6326800228042 0.25784298889226454
3.925775255128608 725.5568403377735 0.25792572635575567
3.928224744871392 725.3184051236032 0.25818572351195995
3.93 725.1467194048076 0.25837282068905304
3.9315505102572166 724.9975614355616 0.2585353242979204
3.9364494897427833 724.5311024870385 0.25904330649223384
3.94 724.1972196450049 0.2594063755953819
3.941550510257217 724.0527240857906 0.2595636128667936
3.946449489742783 723.6004040969088 0.26005526961573816
3.95 723.2765571658385 0.2604067973053886
3.9515505102572166 723.1363721592468 0.2605590689001786
3.9564494897427833 722.6974624797699 0.26103532523155326
3.96 722.3831382951507 0.26137595901366606
3.961550510257217 722.2470452680537 0.2615235418681504
3.966449489742783 721.820869757439 0.2619852503357073
3.97 721.5155918678709 0.2623155874595553
3.9715505102572166 721.3833877437033 0.262458737136238
3.9764494897427833 720.9693179528326 0.26290668495187575
3.98 720.6726432736994 0.263227277311381
3.981550510257217 720.5441390733586 0.26336623007218657
3.986449489742783 720.1415899584428 0.2638011454017699
3.99 719.8531057927769 0.26411250386706087
3.9915505102572166 719.7281253875509 0.264247478506814
3.996449489742784 719.3365514878466 0.2646700360425996
4.0 719.0558728678038 0.26497263429811013
4.001550510257217 718.9342518651754 0.2651038337702124
4.006449489742783 718.5531438864119 0.26551465967569365
4.01 718.2799111951385 0.2658089376296223
4.011550510257217 718.1614959410657 0.26593655049108844
4.016449489742783 717.7903776945697 0.26633622679978536
4.02 717.5242545342289 0.26662259362014634
4.021550510257216 717.4089012177561 0.26674679531916207
4.026449489742784 717.0473268722053 0.2671358638569568
4.03 716.7879981485193 0.2674147006814392
4.031550510257216 716.6755719964921 0.2675356547072568
4.036449489742784 716.323123605207 0.2679146205978759
4.04 716.0702938029351 0.2681862829579932
4.041550510257217 715.9606683542892 0.2683041418701695
4.046449489742784 715.6169536259549 0.2686734766750071
4.050000000000001 715.3703452531039 0.26893829666935687
4.051550510257218 715.2634017036027 0.26905320302096947
4.056449489742784 714.9280519884347 0.2694133475573518
4.0600000000000005 714.6874041700644 0.2696716358040129
4.061550510257217 714.5830307795026 0.2697837229714869
4.066449489742784 714.2556992466746 0.27013508984747425
4.07 714.0207664514818 0.27038713724151386
4.071550510257217 713.9188580063711 0.27049653017199016
4.076449489742784 713.5992179915312 0.2708395060707154
4.08 713.3697688765495 0.2710855853693264
4.081550510257217 713.2702262023566 0.2711924012550591
4.086449489742783 712.9579697066185 0.27152734899726083
4.09 712.733786067397 0.2717677162521093
4.091550510257217 712.6365155848249 0.2718720651401446
4.096449489742783 712.3313519092284 0.27219932554984605
4.1 712.1122277240347 0.2724342214036948
4.1015505102572165 712.0171410449158 0.27253620674802886
4.106449489742783 711.7187955458505 0.27285610034313923
4.11 711.5045361042662 0.27308575120565526
4.111550510257216 711.4115496627362 0.2731854703681632
4.116449489742784 711.1197626160132 0.2734982988950519
4.12 710.9101837230995 0.2737229180108546
4.121550510257217 710.8192184385973 0.27382046271650273
4.126449489742784 710.5337440009424 0.274126510545252
4.130000000000001 710.3286712493313 0.2743462989656592
4.131550510257218 710.2396522181502 0.27444175571684304
4.136449489742784 709.9602574764357 0.2747412911118568
4.140000000000001 709.7595255796354 0.2749564385804088
4.141550510257217 709.6723817922119 0.2750498890346761
4.146449489742784 709.3988458917336 0.275343165313574
4.15 709.2022980724763 0.2755538510742177
4.151550510257217 709.1169621539019 0.2756453723891344
4.156449489742784 708.8490754980228 0.2759326289813371
4.16 708.6565629265078 0.27613902251711675
4.161550510257217 708.5729708980474 0.2762286876655965
4.166449489742783 708.310534412299 0.27651015108069055
4.17 708.1219156894884 0.276712412789889
4.171550510257217 708.0400067490812 0.2768002908489254
4.176449489742783 707.7828312037752 0.2770761755637444
4.18 707.5979718854691 0.27727445737963125
4.181550510257217 707.5176882054734 0.2773606137950412
4.186449489742783 707.2655935912503 0.2776311230673959
4.19 707.0843657492169 0.2778255690270519
4.191550510257216 707.0056522898158 0.27791006585654754
4.196449489742784 706.75846724138 0.2781753924726588
4.2 706.5807490581914 0.2783661392397436
4.201550510257217 706.5035533950049 0.27844903537639704
4.206449489742784 706.2611146585839 0.2787093623383158
4.210000000000001 706.0867900530636 0.27889653968411826
4.210775255128609 706.0489103428542 0.2789372448102917
4.213224744871392 705.9295294109228 0.2790654705620253
4.215000000000001 705.8433508627163 0.27915803728121075
4.215775255128609 705.8058111476998 0.2791983657597927
4.218224744871392 705.6875573009544 0.279325408124636
4.220000000000001 705.6021900787084 0.27941712346738984
4.2215505102572175 705.527864771653 0.2794969832513787
4.226449489742784 705.2944589174297 0.2797478238900684
4.23 705.1265944610768 0.27992822631935094
4.231550510257216 705.0536614731709 0.28000664507970435
4.236449489742784 704.8245560915396 0.2802529824530111
4.24 704.6597680457686 0.2804301676839513
4.243101020514434 704.5167286168308 0.2805840070910655
4.252898979485567 704.0701562837318 0.28106458188531575
4.26 703.7511662981494 0.2814077682718847
4.2631010205144335 703.6133126453867 0.28155632053932894
4.272898979485566 703.1824346532392 0.2820205385567878
4.28 702.8745479363638 0.28235219155200336
4.283101020514434 702.7414510473932 0.28249578923760416
4.292898979485567 702.3253362546768 0.2829446702186773
4.300000000000001 702.0278997986281 0.2832655005236735
4.3031010205144336 701.8992825997482 0.2834044468089962
4.312898979485567 701.4970764666161 0.2838389211614836
4.32 701.2094905524116 0.284149577896574
4.323101020514434 701.0850983403632 0.28428414986527134
4.3328989794855675 700.6960149360332 0.2847050685548904
4.34 700.4177276153479 0.2850061460061062
4.343101020514434 700.2973257667285 0.28513659748509057
4.352898979485566 699.9206407806615 0.28554474061712126
4.36 699.6511430475308 0.28583678409900515
4.361550510257217 699.592805228156 0.28590013945573856
4.366449489742784 699.4091656186598 0.28609935747975673
4.370000000000001 699.2769345158493 0.28624283752376833
4.371550510257218 699.2194324448286 0.2863052597233478
4.376449489742784 699.0386389253679 0.28650155596224264
4.380000000000001 698.9084478923527 0.2866429433905544
4.380775255128609 698.8801275185161 0.286673718159916
4.383224744871392 698.7908401614508 0.2867707262974636
4.385000000000001 698.7263376627409 0.2868408173568848
4.385775255128609 698.6982256606033 0.28687136972394456
4.388224744871392 698.609620857619 0.2869676782769798
4.390000000000001 698.5456104665284 0.28703726525557977
4.390775255128609 698.5177124157912 0.28706759825999584
4.393224744871392 698.4297811844075 0.2871632167708267
4.3950000000000005 698.3662567013725 0.2872323065267334
4.395775255128608 698.3385695982198 0.2872624231488728
4.398224744871392 698.2513032584776 0.2873573609708244
4.4 698.1882626624653 0.2874259602319134
4.400775255128608 698.1607775082941 0.2874558528297593
4.403224744871392 698.1499936945003 0.28755023255297374
4.405 698.1499947266946 0.28761858491473374
4.405775255128608 698.1499934395796 0.2876484249650431
4.408224744871392 698.1499932217029 0.28774266734866
4.41 698.1499937691127 0.28781093103934413
4.410775255128608 698.1499932223453 0.28784073181745534
4.413224744871392 698.1499931379979 0.2879348500523287
4.415 698.1499934993091 0.2880030237049841
4.415775255128608 698.1499931529353 0.2880327851472297
4.418224744871392 698.149993103115 0.28812677903214257
4.42 698.1499933721068 0.28819486250123355
4.421550510257217 698.149993066732 0.288254300472257
4.426449489742783 698.149993047073 0.2884419393768115
4.43 698.1499931340776 0.2885777768507256
4.431550510257217 698.1499930508776 0.28863705682574126
4.436449489742784 698.1499930389787 0.2888241960151282
4.44 698.1499931043148 0.2889596708380076
4.446202041028868 698.1499930239598 0.2891960089902827
4.465797958971133 698.1499930212917 0.289940145152591
4.48 698.149993029048 0.2904769791848164
4.492404082057735 698.1499930198441 0.2909441413956162
4.531595917942266 698.149993019189 0.29240964046022394
4.5600000000000005 698.1499930211043 0.2934616677474035
4.572404082057735 698.1499930192126 0.2939184101933342
4.611595917942266 698.1499930189249 0.29535075225518687
4.64 698.1499930202235 0.2963785324118143
4.664808164115469 698.1499930187301 0.29726906146518967
4.74319183588453 698.1499930186297 0.30003857583559806
4.8 698.1499930190116 0.3020033314269984
4.824808164115469 698.149993018642 0.3028500327459593
4.903191835884531 698.1499930185878 0.3054796237359724
4.96 698.1499930188628 0.3073416964132245
4.984808164115469 698.1499930186025 0.30814324598751314
5.063191835884531 698.1499930185662 0.31062904057539104
5.12 698.1499930187807 0.3123859160509945
5.144808164115469 698.1499930185801 0.3131412924797008
5.223191835884531 698.1499930185531 0.3154803668597089
5.28 698.149993018729 0.31713021101199346
5.304808164115469 698.1499930185657 0.3178386875597164
5.383191835884531 698.1499930185445 0.32002903828495155
5.44 698.1499930186935 0.32157067284394253
5.464808164115468 698.149993018556 0.3222318059710763
5.543191835884532 698.1499930185382 0.3242723104937098
5.6000000000000005 698.1499930186678 0.325705181563215
5.6248081641154695 698.1499930185486 0.32631879646731216
5.703191835884531 698.1499930185336 0.32820916479995926
5.76 698.1499930186485 0.3295333054839544
5.784808164115469 698.1499930185431 0.3300994792091
5.863191835884531 698.14999301853 0.33184019847254653
5.92 698.1499930186334 0.33305618688432687
5.944808164115469 698.1499930185388 0.3335752295550188
6.023191835884531 698.1499930185272 0.33516750315723504
6.08 698.1499930186213 0.3362764170581094
6.104808164115469 698.1499930185354 0.33674885177609265
6.183191835884531 698.1499930185249 0.3381945348947007
6.24 698.1499930186113 0.33919790414241646
6.264808164115469 698.1499930185324 0.33962444605246755
6.343191835884531 698.149993018523 0.34092597897801163
6.4 698.1499930186034 0.34182573687129614
6.424808164115468 698.1499930185303 0.3422072718584908
6.503191835884532 698.1499930185215 0.3433676126096625
6.5600000000000005 698.1499930185968 0.34416604710195287
6.5848081641154685 698.1499930185281 0.3445036105317917
6.663191835884531 698.1499930185201 0.34552616798653685
6.72 698.149993018591 0.346225873616404
6.744808164115469 698.1499930185265 0.346520629473432
6.82319183588453 698.149993018519 0.34740919808108817
6.88 698.1499930185861 0.34801302933559225
6.904808164115469 698.1499930185253 0.348266250058586
6.983191835884531 698.1499930185181 0.3490249470161941
7.04 698.1499930185819 0.34953597371205103
7.064808164115469 698.149993018524 0.34974902096679994
7.143191835884531 698.1499930185173 0.3503822265644164
7.2 698.1499930185782 0.35080369170498327
7.224808164115469 698.149993018523 0.3509779982810427
7.303191835884531 698.1499930185165 0.3514902999517392
7.36 698.1499930185752 0.35182558039897094
7.384808164115468 698.1499930185221 0.35196263336594136
7.4631918358845315 698.149993018516 0.3523587738202524
7.52 698.1499930185724 0.3526113440124577
7.5448081641154685 698.1499930185213 0.3527126692253336
7.623191835884532 698.1499930185154 0.352997498909939
7.679999999999999 698.1499930185701 0.35317089775997457
7.704808164115469 698.1499930185206 0.35323804576251805
7.783191835884531 698.1499930185149 0.3534164797604713
7.84 698.1499930185679 0.3535142807857638
7.864808164115469 698.1499930185199 0.3535488141259663
7.943191835884531 698.1499930185145 0.353625793511373
8.0 698.1499930185661 0.3536515781770022
